lon,lat,humidity
21.559888579387177,-90.0,42.803922631841175
22.562674094707518,-90.0,45.41525621587638
23.565459610027858,-90.0,45.26901026017451
24.56824512534817,-90.0,33.111653160214544
25.57103064066851,-90.0,35.310874800424386
26.57381615598885,-90.0,42.5751763360433
27.57660167130919,-90.0,42.56892975456105
28.579387186629504,-90.0,42.57523843153024
29.582172701949844,-90.0,59.26365745327361
30.584958217270184,-90.0,42.85445255346583
31.587743732590525,-90.0,45.677828200902994
32.590529247910865,-90.0,44.770008817466014
33.59331476323118,-90.0,43.25695625652899
34.59610027855152,-90.0,38.423653776798275
35.59888579387186,-90.0,43.79484610246634
36.6016713091922,-90.0,36.13587392731214
37.60445682451254,-90.0,38.815906966299956
38.60724233983285,-90.0,37.57318226085448
39.61002785515319,-90.0,40.40937069693161
40.61281337047353,-90.0,51.573292833367546
41.61559888579387,-90.0,30.66367403704126
42.618384401114184,-90.0,43.431300951872565
43.621169916434525,-90.0,31.936420644051744
44.623955431754865,-90.0,37.64034067105283
45.626740947075206,-90.0,45.44475298483683
46.629526462395546,-90.0,40.321400095477316
47.63231197771586,-90.0,34.61127611035347
48.6350974930362,-90.0,36.42348145370016
49.63788300835654,-90.0,43.39798874467338
50.64066852367688,-90.0,36.34816684141432
51.64345403899719,-90.0,41.08229294790988
52.64623955431753,-90.0,40.22785919951907
53.64902506963787,-90.0,36.74199826197091
54.65181058495821,-90.0,50.719720446626624
55.65459610027855,-90.0,43.169595111590056
56.657381615598865,-90.0,29.874287066711965
57.660167130919206,-90.0,40.93227157384714
58.662952646239546,-90.0,36.69106767615806
59.66573816155989,-90.0,44.26216667398112
60.66852367688023,-90.0,36.037396307836495
61.67130919220054,-90.0,39.42631779266551
62.67409470752088,-90.0,42.524936394902284
63.67688022284122,-90.0,44.32877597085061
64.67966573816156,-90.0,33.99851796472112
65.68245125348187,-90.0,38.327493820795254
66.68523676880221,-90.0,37.625273444195216
67.68802228412255,-90.0,36.73335383713144
68.6908077994429,-90.0,48.82727120140548
69.69359331476323,-90.0,42.024908554804774
70.69637883008355,-90.0,33.69558022832477
71.69916434540389,-90.0,44.58930973527388
72.70194986072423,-90.0,50.610780985063165
73.70473537604457,-90.0,45.16232630275574
74.70752089136488,-90.0,32.403150170229935
75.71030640668522,-90.0,37.57882963566874
76.71309192200556,-90.0,46.334555745933116
77.7158774373259,-90.0,36.461652671906094
78.71866295264624,-90.0,42.219097140731144
79.72144846796658,-90.0,43.87317026714668
80.72423398328692,-90.0,35.36534764210958
81.7270194986072,-90.0,39.702373219691
82.72980501392755,-90.0,23.793663299654636
83.73259052924789,-90.0,34.87806179332855
84.73537604456823,-90.0,38.7371592430342
85.73816155988857,-90.0,33.76108409017575
86.74094707520891,-90.0,48.16205651965818
87.74373259052925,-90.0,32.84929311019684
88.74651810584959,-90.0,37.79977756651508
89.74930362116993,-90.0,40.65370288643046
90.75208913649021,-90.0,47.20636644533058
91.75487465181055,-90.0,32.8206892441028
92.7576601671309,-90.0,45.815818760774796
93.76044568245123,-90.0,40.05116530509793
94.76323119777157,-90.0,35.09245674476024
95.76601671309191,-90.0,42.31051737131635
96.76880222841226,-90.0,40.99529847786735
97.7715877437326,-90.0,36.99891561420603
98.77437325905294,-90.0,40.349010424950094
99.77715877437322,-90.0,38.073432015691196
100.77994428969356,-90.0,40.56758672625624
101.7827298050139,-90.0,43.31065337260523
102.78551532033424,-90.0,47.93008408072676
103.78830083565458,-90.0,33.810922505865754
104.79108635097492,-90.0,50.665166873281336
105.79387186629526,-90.0,30.23956100238749
106.7966573816156,-90.0,39.24107452482208
107.79944289693594,-90.0,42.94158603242288
108.80222841225623,-90.0,41.40495933867516
109.80501392757657,-90.0,36.88650240089703
110.80779944289691,-90.0,38.95938874821363
111.81058495821725,-90.0,37.53499532670584
112.81337047353759,-90.0,37.053176215278945
113.81615598885793,-90.0,44.24801048510513
114.81894150417827,-90.0,41.785077429825236
115.82172701949861,-90.0,36.53545202369673
116.82451253481895,-90.0,44.49799937716625
117.82729805013929,-90.0,41.536497604383044
118.83008356545957,-90.0,44.0643105941948
119.83286908077991,-90.0,43.14814420961806
120.83565459610026,-90.0,35.85502494538964
121.8384401114206,-90.0,37.19909479901515
122.84122562674094,-90.0,43.73646802561631
123.84401114206128,-90.0,43.05185132716733
124.84679665738162,-90.0,39.89549203017926
125.84958217270196,-90.0,40.58663691654391
126.8523676880223,-90.0,46.388324478942124
127.85515320334258,-90.0,37.04214305582085
128.85793871866292,-90.0,42.73548690585019
129.86072423398326,-90.0,38.98903673783053
130.8635097493036,-90.0,38.911593983863895
131.86629526462394,-90.0,45.49388425993595
132.86908077994428,-90.0,44.12708174494015
133.87186629526462,-90.0,44.06754818000319
134.87465181058496,-90.0,46.52739403577164
135.8774373259053,-90.0,40.105019208163796
136.8802228412256,-90.0,43.40976485647482
137.88300835654593,-90.0,38.44866621703272
138.88579387186627,-90.0,41.62083176244221
139.8885793871866,-90.0,39.34928472816158
140.89136490250695,-90.0,40.48497982496359
141.8941504178273,-90.0,42.975785127184565
142.89693593314763,-90.0,35.908896583832636
143.89972144846797,-90.0,50.4619363784273
144.9025069637883,-90.0,34.96991309250149
145.9052924791086,-90.0,33.92905693606134
146.90807799442894,-90.0,45.79055436750034
147.91086350974928,-90.0,43.95831346981468
148.91364902506962,-90.0,43.12059908526078
149.91643454038996,-90.0,43.1417275463214
150.9192200557103,-90.0,39.93876613576543
151.92200557103064,-90.0,35.51372814257084
152.92479108635098,-90.0,40.379022790968634
153.92757660167132,-90.0,36.61419144243944
154.9303621169916,-90.0,44.87559866708875
155.93314763231194,-90.0,39.26471309248931
156.93593314763228,-90.0,35.87251401603744
157.93871866295262,-90.0,38.393070791735035
158.94150417827296,-90.0,42.064657271378124
159.9442896935933,-90.0,37.18137723598013
160.94707520891365,-90.0,35.888898022167844
161.949860724234,-90.0,41.21843605745956
162.95264623955433,-90.0,41.22483285554361
163.9554317548746,-90.0,37.46528412314435
164.95821727019495,-90.0,37.644808471908384
165.9610027855153,-90.0,41.160249686788184
166.96378830083563,-90.0,32.75957829251338
167.96657381615597,-90.0,32.962681128117225
168.9693593314763,-90.0,36.40777889373782
169.97214484679665,-90.0,38.932764241440765
170.974930362117,-90.0,41.554537827990025
171.97771587743733,-90.0,47.37678108474776
172.98050139275767,-90.0,44.2882981160101
173.98328690807796,-90.0,39.20030735018287
174.9860724233983,-90.0,39.904918960486555
175.98885793871864,-90.0,34.987353176810956
176.99164345403898,-90.0,39.90743432003805
177.99442896935932,-90.0,38.55670680539931
178.99721448467966,-90.0,41.613592801690444
180.0,-90.0,35.86384528223839
-180.0,-88.99441340782123,43.043659945507535
-178.99721448467966,-88.99441340782123,48.11062193931456
-177.99442896935932,-88.99441340782123,39.90312663201738
-176.991643454039,-88.99441340782123,42.45548598479638
-175.98885793871867,-88.99441340782123,43.89764733285723
-174.98607242339833,-88.99441340782123,38.440825014872495
-173.983286908078,-88.99441340782123,41.567389783353754
-172.98050139275767,-88.99441340782123,40.509889378210644
-171.97771587743733,-88.99441340782123,40.93530786704583
-170.974930362117,-88.99441340782123,36.58187845502434
-169.97214484679665,-88.99441340782123,40.569478245596386
-168.9693593314763,-88.99441340782123,42.936918830528924
-167.966573816156,-88.99441340782123,47.70264541327688
-166.96378830083566,-88.99441340782123,45.243281504727705
-165.96100278551532,-88.99441340782123,51.212839661859455
-164.95821727019498,-88.99441340782123,36.610189559861425
-163.95543175487467,-88.99441340782123,44.808530557905065
-162.95264623955433,-88.99441340782123,41.36363740299343
-161.949860724234,-88.99441340782123,51.39594204039003
-160.94707520891365,-88.99441340782123,36.405435947525916
-159.9442896935933,-88.99441340782123,36.24831816339779
-158.941504178273,-88.99441340782123,37.44996414708156
-157.93871866295265,-88.99441340782123,29.827448752752638
-156.9359331476323,-88.99441340782123,37.818152265897865
-155.93314763231197,-88.99441340782123,36.65126406653318
-154.93036211699166,-88.99441340782123,41.19889630668271
-153.92757660167132,-88.99441340782123,42.15570725318747
-152.92479108635098,-88.99441340782123,49.827781570381106
-151.92200557103064,-88.99441340782123,45.199046565231924
-150.9192200557103,-88.99441340782123,37.56240909598966
-149.91643454038996,-88.99441340782123,35.95485401755988
-148.91364902506965,-88.99441340782123,42.9065232318342
-147.9108635097493,-88.99441340782123,33.84576133919846
-146.90807799442896,-88.99441340782123,49.604221203573445
-145.90529247910865,-88.99441340782123,46.34412797790811
-144.9025069637883,-88.99441340782123,38.101049113778146
-143.89972144846797,-88.99441340782123,31.881254728847285
-142.89693593314763,-88.99441340782123,47.216289245128735
-141.8941504178273,-88.99441340782123,39.87422814803858
-140.89136490250695,-88.99441340782123,46.636008934168984
-139.88857938718664,-88.99441340782123,32.474789080329835
-138.8857938718663,-88.99441340782123,37.45005225953281
-137.88300835654596,-88.99441340782123,40.47314587289259
-136.88022284122565,-88.99441340782123,40.681830343125384
-135.8774373259053,-88.99441340782123,38.19660001690546
-134.87465181058496,-88.99441340782123,43.56117703603917
-133.87186629526462,-88.99441340782123,35.1088252273887
-132.86908077994428,-88.99441340782123,39.73502994919521
-131.86629526462394,-88.99441340782123,41.04840553286117
-130.86350974930363,-88.99441340782123,43.01912154459542
-129.8607242339833,-88.99441340782123,44.00500176474612
-128.85793871866295,-88.99441340782123,34.82371691511233
-127.85515320334262,-88.99441340782123,32.776356520623565
-126.85236768802228,-88.99441340782123,46.835311483794214
-125.84958217270196,-88.99441340782123,42.108497434199634
-124.84679665738162,-88.99441340782123,36.7044946915189
-123.84401114206128,-88.99441340782123,48.202687251914284
-122.84122562674095,-88.99441340782123,41.025300545765965
-121.83844011142062,-88.99441340782123,46.3434132946208
-120.83565459610028,-88.99441340782123,40.784519781352216
-119.83286908077994,-88.99441340782123,50.75066699871161
-118.8300835654596,-88.99441340782123,49.2236315865177
-117.82729805013928,-88.99441340782123,39.202106631906304
-116.82451253481895,-88.99441340782123,45.30478212907345
-115.82172701949861,-88.99441340782123,43.67380712222741
-114.81894150417827,-88.99441340782123,47.29008516196342
-113.81615598885794,-88.99441340782123,35.62231007140115
-112.8133704735376,-88.99441340782123,43.87718467429387
-111.81058495821728,-88.99441340782123,45.73904980854961
-110.80779944289694,-88.99441340782123,31.6532299421861
-109.80501392757661,-88.99441340782123,34.5306348109728
-108.80222841225627,-88.99441340782123,30.25076648550117
-107.79944289693594,-88.99441340782123,39.09989320207888
-106.7966573816156,-88.99441340782123,44.03463865328148
-105.79387186629526,-88.99441340782123,47.95871263478181
-104.79108635097494,-88.99441340782123,40.817401276400545
-103.7883008356546,-88.99441340782123,48.59000510215813
-102.78551532033427,-88.99441340782123,33.54642008322722
-101.78272980501393,-88.99441340782123,31.9300151775259
-100.7799442896936,-88.99441340782123,40.16918887981858
-99.77715877437326,-88.99441340782123,42.36725461899821
-98.77437325905292,-88.99441340782123,40.28345363383121
-97.7715877437326,-88.99441340782123,30.10971687410229
-96.76880222841226,-88.99441340782123,40.00132717673773
-95.76601671309193,-88.99441340782123,33.92457987177741
-94.76323119777159,-88.99441340782123,43.79529011845187
-93.76044568245126,-88.99441340782123,42.27991860478591
-92.75766016713092,-88.99441340782123,35.747528442664894
-91.75487465181058,-88.99441340782123,37.877592787618205
-90.75208913649026,-88.99441340782123,35.15085976485692
-89.74930362116991,-88.99441340782123,40.13353188793582
-88.74651810584959,-88.99441340782123,45.222638976807865
-87.74373259052925,-88.99441340782123,35.51829714262395
-86.74094707520892,-88.99441340782123,42.96715995189089
-85.73816155988858,-88.99441340782123,37.79563928243947
-84.73537604456826,-88.99441340782123,36.48256321298995
-83.73259052924791,-88.99441340782123,39.91177557452888
-82.72980501392757,-88.99441340782123,35.2707157622048
-81.72701949860725,-88.99441340782123,37.678680847565765
-80.72423398328691,-88.99441340782123,34.457537911357434
-79.72144846796658,-88.99441340782123,50.27055303888362
-78.71866295264624,-88.99441340782123,40.623245134160314
-77.71587743732591,-88.99441340782123,36.94829983433875
-76.71309192200557,-88.99441340782123,41.51682692797278
-75.71030640668525,-88.99441340782123,39.885287125847526
-74.70752089136491,-88.99441340782123,39.34207937663556
-73.70473537604457,-88.99441340782123,43.5177608745188
-72.70194986072424,-88.99441340782123,44.2344659245382
-71.6991643454039,-88.99441340782123,37.794421636249034
-70.69637883008357,-88.99441340782123,37.56783617107827
-69.69359331476323,-88.99441340782123,39.071668888543456
-68.69080779944291,-88.99441340782123,28.93732155062375
-67.68802228412257,-88.99441340782123,32.87097206330891
-66.68523676880223,-88.99441340782123,47.28129871152429
-65.6824512534819,-88.99441340782123,48.67176594180809
-64.67966573816156,-88.99441340782123,39.20174717651978
-63.676880222841234,-88.99441340782123,43.329712189580505
-62.674094707520894,-88.99441340782123,42.003178147019355
-61.67130919220057,-88.99441340782123,55.84133141657786
-60.66852367688023,-88.99441340782123,46.04480193147456
-59.66573816155989,-88.99441340782123,39.80733941689784
-58.66295264623956,-88.99441340782123,35.669225171299544
-57.66016713091922,-88.99441340782123,32.41469577301381
-56.657381615598894,-88.99441340782123,41.46424555363779
-55.65459610027855,-88.99441340782123,36.66517364788015
-54.65181058495823,-88.99441340782123,33.3356588263133
-53.64902506963789,-88.99441340782123,37.21406295308904
-52.64623955431756,-88.99441340782123,35.0391873562297
-51.64345403899722,-88.99441340782123,48.8826355496645
-50.64066852367688,-88.99441340782123,44.85512615904892
-49.63788300835654,-88.99441340782123,40.40706416771859
-48.63509749303623,-88.99441340782123,47.846648068751804
-47.63231197771589,-88.99441340782123,40.83376891253977
-46.629526462395546,-88.99441340782123,36.14050636766036
-45.626740947075206,-88.99441340782123,48.06254776064996
-44.623955431754894,-88.99441340782123,43.14147759272497
-43.62116991643455,-88.99441340782123,35.26069660266939
-42.61838440111421,-88.99441340782123,39.49523398388363
-41.61559888579387,-88.99441340782123,36.06883610737789
-40.61281337047353,-88.99441340782123,33.53292871947999
-39.61002785515322,-88.99441340782123,45.07781511195988
-38.60724233983288,-88.99441340782123,49.99401057665233
-37.60445682451254,-88.99441340782123,33.454089505205964
-36.6016713091922,-88.99441340782123,43.26177355775453
-35.59888579387189,-88.99441340782123,37.19371452869254
-34.596100278551546,-88.99441340782123,38.01130045547819
-33.593314763231206,-88.99441340782123,37.484957753107324
-32.590529247910865,-88.99441340782123,36.12697352590259
-31.587743732590525,-88.99441340782123,40.689535514025806
-30.584958217270213,-88.99441340782123,36.29217679224649
-29.582172701949872,-88.99441340782123,41.799211503200866
-28.579387186629532,-88.99441340782123,40.19573682705599
-27.57660167130919,-88.99441340782123,39.25218713996962
-26.57381615598885,-88.99441340782123,35.909109064093684
-25.57103064066854,-88.99441340782123,37.56307072146001
-24.5682451253482,-88.99441340782123,44.22388350343045
-23.565459610027858,-88.99441340782123,42.95151331242358
-22.562674094707518,-88.99441340782123,35.55915115030892
-21.559888579387206,-88.99441340782123,40.943588901447804
-20.557103064066865,-88.99441340782123,44.20386299116062
-19.554317548746525,-88.99441340782123,32.09990096869481
-18.551532033426184,-88.99441340782123,43.163728336201345
-17.548746518105844,-88.99441340782123,37.13380857957244
-16.545961002785532,-88.99441340782123,43.29992071726747
-15.543175487465192,-88.99441340782123,36.630631591589086
-14.540389972144851,-88.99441340782123,31.422516870979077
-13.53760445682451,-88.99441340782123,32.30921518488586
-12.534818941504199,-88.99441340782123,40.68735210760858
-11.532033426183858,-88.99441340782123,41.745539882909085
-10.529247910863518,-88.99441340782123,35.92534424877963
-9.526462395543177,-88.99441340782123,43.639889668188545
-8.523676880222837,-88.99441340782123,32.13932706295687
-7.520891364902525,-88.99441340782123,40.11652838106509
-6.518105849582184,-88.99441340782123,34.39184637548939
-5.515320334261844,-88.99441340782123,37.18774683529088
-4.5125348189415035,-88.99441340782123,40.68392073088374
-3.509749303621163,-88.99441340782123,36.14486054788191
-2.506963788300851,-88.99441340782123,38.52414965315255
-1.5041782729805107,-88.99441340782123,45.478391420373875
-0.5013927576601702,-88.99441340782123,37.56246802668593
0.5013927576601702,-88.99441340782123,44.62538793462738
1.5041782729804822,-88.99441340782123,34.79839310101358
2.5069637883008227,-88.99441340782123,43.095948263878086
3.509749303621163,-88.99441340782123,47.65477047759117
4.5125348189415035,-88.99441340782123,28.088704873665225
5.515320334261844,-88.99441340782123,36.46245109694929
6.518105849582156,-88.99441340782123,43.33228801020437
7.520891364902496,-88.99441340782123,39.43170044408671
8.523676880222837,-88.99441340782123,42.302656741158216
9.526462395543177,-88.99441340782123,37.42700144072257
10.52924791086349,-88.99441340782123,40.87987631166617
11.53203342618383,-88.99441340782123,39.66854119734128
12.53481894150417,-88.99441340782123,46.28583768260071
13.53760445682451,-88.99441340782123,41.71903159080774
14.540389972144851,-88.99441340782123,42.13494068467769
15.543175487465163,-88.99441340782123,38.387542543689335
16.545961002785504,-88.99441340782123,38.008896253939206
17.548746518105844,-88.99441340782123,38.28413643520357
18.551532033426184,-88.99441340782123,42.41918808619316
19.554317548746496,-88.99441340782123,38.34200497020036
20.557103064066837,-88.99441340782123,41.89580165878374
21.559888579387177,-88.99441340782123,50.82393136752887
22.562674094707518,-88.99441340782123,44.802550891460136
23.565459610027858,-88.99441340782123,38.81680971346247
24.56824512534817,-88.99441340782123,46.452996985121395
25.57103064066851,-88.99441340782123,38.40655050919391
26.57381615598885,-88.99441340782123,30.256304698412404
27.57660167130919,-88.99441340782123,35.40649581971465
28.579387186629504,-88.99441340782123,31.092967769172397
29.582172701949844,-88.99441340782123,38.68935995409513
30.584958217270184,-88.99441340782123,40.53901927024943
31.587743732590525,-88.99441340782123,48.82911393567809
32.590529247910865,-88.99441340782123,42.081564243122486
33.59331476323118,-88.99441340782123,39.35142473025735
34.59610027855152,-88.99441340782123,44.59395528021912
35.59888579387186,-88.99441340782123,29.391250829262248
36.6016713091922,-88.99441340782123,41.6250001648445
37.60445682451254,-88.99441340782123,44.301253343736505
38.60724233983285,-88.99441340782123,33.053996145402465
39.61002785515319,-88.99441340782123,46.16569759033632
40.61281337047353,-88.99441340782123,42.13940941177374
41.61559888579387,-88.99441340782123,38.37048780479767
42.618384401114184,-88.99441340782123,43.6108367048331
43.621169916434525,-88.99441340782123,51.80039166332365
44.623955431754865,-88.99441340782123,41.356258649594146
45.626740947075206,-88.99441340782123,41.68803030580335
46.629526462395546,-88.99441340782123,38.15012287660045
47.63231197771586,-88.99441340782123,36.197705526977714
48.6350974930362,-88.99441340782123,44.5986064570229
49.63788300835654,-88.99441340782123,36.16650824475734
50.64066852367688,-88.99441340782123,40.80475856039863
51.64345403899719,-88.99441340782123,38.058640140476086
52.64623955431753,-88.99441340782123,42.84182650303363
53.64902506963787,-88.99441340782123,42.11523790073642
54.65181058495821,-88.99441340782123,45.63462709559117
55.65459610027855,-88.99441340782123,37.89684538002794
56.657381615598865,-88.99441340782123,39.097552697834814
57.660167130919206,-88.99441340782123,35.55310879539014
58.662952646239546,-88.99441340782123,38.22546107392112
59.66573816155989,-88.99441340782123,42.333429839525934
60.66852367688023,-88.99441340782123,44.23187045752843
61.67130919220054,-88.99441340782123,35.83610075341355
62.67409470752088,-88.99441340782123,44.79495697482997
