lon,lat,windshear
-124.22535211267605,-55.86206896551724,7.760632452584644
-119.15492957746478,-55.86206896551724,8.193244556700643
-114.08450704225352,-55.86206896551724,7.924716400995994
-109.01408450704224,-55.86206896551724,7.491762749035948
-103.94366197183098,-55.86206896551724,8.271146095298471
-98.87323943661971,-55.86206896551724,7.7664266700222315
-93.80281690140845,-55.86206896551724,7.083559317880584
-88.73239436619718,-55.86206896551724,7.70150080658339
-83.6619718309859,-55.86206896551724,7.590756894011458
-78.59154929577464,-55.86206896551724,8.41761531481774
-73.52112676056338,-55.86206896551724,8.122246065937299
-68.4507042253521,-55.86206896551724,8.232291731811427
-63.38028169014083,-55.86206896551724,8.469243877816117
-58.30985915492957,-55.86206896551724,7.851830691078179
-53.239436619718305,-55.86206896551724,7.512803853152039
-48.16901408450704,-55.86206896551724,7.705242598647367
-43.098591549295776,-55.86206896551724,7.894267648171954
-38.02816901408448,-55.86206896551724,8.708514854731796
-32.95774647887322,-55.86206896551724,7.558476843081569
-27.887323943661954,-55.86206896551724,7.388198902204449
-22.81690140845069,-55.86206896551724,8.128941072732594
-17.746478873239425,-55.86206896551724,7.765247788215093
-12.676056338028161,-55.86206896551724,7.879146579884133
-7.605633802816897,-55.86206896551724,7.738027549632583
-2.535211267605632,-55.86206896551724,7.887543873387191
2.535211267605632,-55.86206896551724,7.809104651683341
7.605633802816925,-55.86206896551724,7.7855160987162355
12.67605633802819,-55.86206896551724,7.621244820295017
17.746478873239454,-55.86206896551724,8.550288128334156
22.81690140845072,-55.86206896551724,8.163478899003854
27.887323943661983,-55.86206896551724,8.63434561462583
32.95774647887325,-55.86206896551724,8.956112758393568
38.02816901408451,-55.86206896551724,8.045771933140783
43.098591549295804,-55.86206896551724,6.769010588928062
48.16901408450707,-55.86206896551724,7.602684013342129
53.23943661971833,-55.86206896551724,8.407761240201605
58.3098591549296,-55.86206896551724,7.820160581229683
63.38028169014086,-55.86206896551724,7.39834518181888
68.45070422535213,-55.86206896551724,7.7588909753508615
73.52112676056339,-55.86206896551724,8.710358934488147
78.59154929577466,-55.86206896551724,7.46041577970519
83.66197183098592,-55.86206896551724,7.6828986993655475
88.73239436619718,-55.86206896551724,7.855000979322099
93.80281690140845,-55.86206896551724,8.039826398728009
98.87323943661971,-55.86206896551724,8.370746641306686
103.94366197183103,-55.86206896551724,7.385685863449348
109.0140845070423,-55.86206896551724,7.957012725260951
114.08450704225356,-55.86206896551724,6.964202232654441
119.15492957746483,-55.86206896551724,8.369564842156649
124.22535211267609,-55.86206896551724,7.3554715510552855
129.29577464788736,-55.86206896551724,7.338961698845868
134.36619718309862,-55.86206896551724,8.37117321911454
139.43661971830988,-55.86206896551724,7.730684836222191
144.50704225352115,-55.86206896551724,7.675241082339823
149.5774647887324,-55.86206896551724,7.903360540083369
154.64788732394368,-55.86206896551724,8.082891459779411
159.71830985915494,-55.86206896551724,7.6673446236832845
164.7887323943662,-55.86206896551724,7.4806908285978375
169.85915492957747,-55.86206896551724,7.903076837022914
174.92957746478874,-55.86206896551724,8.01742239509486
180.0,-55.86206896551724,7.173788313873189
-180.0,-51.724137931034484,7.836995713166142
-174.92957746478874,-51.724137931034484,7.941857523078911
-169.85915492957747,-51.724137931034484,7.126462123482862
-164.7887323943662,-51.724137931034484,7.4688983016619055
-159.71830985915494,-51.724137931034484,8.143311152363012
-154.64788732394365,-51.724137931034484,7.267914019799923
-149.57746478873239,-51.724137931034484,6.614300923455486
-144.50704225352112,-51.724137931034484,6.773887350178386
-139.43661971830986,-51.724137931034484,7.856380350896043
-134.3661971830986,-51.724137931034484,7.070934371794281
-129.29577464788733,-51.724137931034484,7.211615521457188
-124.22535211267605,-51.724137931034484,7.1230745327279195
-119.15492957746478,-51.724137931034484,7.664275330464225
-114.08450704225352,-51.724137931034484,7.289421984573815
-109.01408450704224,-51.724137931034484,7.012281089253298
-103.94366197183098,-51.724137931034484,7.518526709784408
-98.87323943661971,-51.724137931034484,7.297918426481554
-93.80281690140845,-51.724137931034484,7.1164596241522196
-88.73239436619718,-51.724137931034484,7.2067881223689
-83.6619718309859,-51.724137931034484,8.10967936626521
-78.59154929577464,-51.724137931034484,7.074745552287292
-73.52112676056338,-51.724137931034484,7.324721135792654
-68.4507042253521,-51.724137931034484,8.040549890214102
-63.38028169014083,-51.724137931034484,7.201383191160534
-58.30985915492957,-51.724137931034484,8.0116805095789
-53.239436619718305,-51.724137931034484,8.058661495417322
-48.16901408450704,-51.724137931034484,7.027587208082909
-43.098591549295776,-51.724137931034484,7.4569069749799315
-38.02816901408448,-51.724137931034484,7.331274976886361
-32.95774647887322,-51.724137931034484,6.9947983408715535
-27.887323943661954,-51.724137931034484,7.319228579242682
-22.81690140845069,-51.724137931034484,7.820417268462893
-17.746478873239425,-51.724137931034484,7.687102687203493
-12.676056338028161,-51.724137931034484,7.518943702094122
-7.605633802816897,-51.724137931034484,7.513787684653169
-2.535211267605632,-51.724137931034484,8.129348579419682
2.535211267605632,-51.724137931034484,7.118436939426483
7.605633802816925,-51.724137931034484,7.214321022038909
12.67605633802819,-51.724137931034484,7.164973966298073
17.746478873239454,-51.724137931034484,7.971819187311578
22.81690140845072,-51.724137931034484,7.802456528426505
27.887323943661983,-51.724137931034484,6.868513914611213
32.95774647887325,-51.724137931034484,7.688172743732612
38.02816901408451,-51.724137931034484,7.727064243490038
43.098591549295804,-51.724137931034484,8.104662983454068
48.16901408450707,-51.724137931034484,6.658113041119802
53.23943661971833,-51.724137931034484,7.740815321803897
58.3098591549296,-51.724137931034484,7.93679835945383
63.38028169014086,-51.724137931034484,7.1922084146460366
68.45070422535213,-51.724137931034484,7.874330945998991
73.52112676056339,-51.724137931034484,7.413044526022283
78.59154929577466,-51.724137931034484,6.87791011731803
83.66197183098592,-51.724137931034484,7.88393329778681
88.73239436619718,-51.724137931034484,7.551125113458126
93.80281690140845,-51.724137931034484,7.319762038825249
98.87323943661971,-51.724137931034484,6.729218531225223
103.94366197183103,-51.724137931034484,7.280541330111708
109.0140845070423,-51.724137931034484,7.72036743804534
114.08450704225356,-51.724137931034484,8.178228229155774
119.15492957746483,-51.724137931034484,8.960774383023299
124.22535211267609,-51.724137931034484,6.789891047646892
129.29577464788736,-51.724137931034484,8.568675357789104
134.36619718309862,-51.724137931034484,7.180703692534852
139.43661971830988,-51.724137931034484,7.456706450170396
144.50704225352115,-51.724137931034484,8.277886706257222
149.5774647887324,-51.724137931034484,7.45961065374071
154.64788732394368,-51.724137931034484,7.034422685502159
159.71830985915494,-51.724137931034484,7.059820172021114
164.7887323943662,-51.724137931034484,7.652519213610191
169.85915492957747,-51.724137931034484,7.155386104948484
174.92957746478874,-51.724137931034484,7.040782306014617
180.0,-51.724137931034484,8.275844300266687
-180.0,-47.58620689655172,8.324865934883453
-174.92957746478874,-47.58620689655172,7.4558653385781595
-169.85915492957747,-47.58620689655172,7.902744262266996
-164.7887323943662,-47.58620689655172,7.812224306992496
-159.71830985915494,-47.58620689655172,6.882499656641072
-154.64788732394365,-47.58620689655172,8.13691063863712
-149.57746478873239,-47.58620689655172,7.113342975161217
-144.50704225352112,-47.58620689655172,8.209310120902273
-139.43661971830986,-47.58620689655172,6.86157427063722
-134.3661971830986,-47.58620689655172,7.490531934537345
-129.29577464788733,-47.58620689655172,6.760411873768495
-124.22535211267605,-47.58620689655172,7.155411646471429
-119.15492957746478,-47.58620689655172,6.972146069003445
-114.08450704225352,-47.58620689655172,6.994834702861489
-109.01408450704224,-47.58620689655172,6.873445029594467
-103.94366197183098,-47.58620689655172,7.0873737048536665
-98.87323943661971,-47.58620689655172,7.652579995765675
-93.80281690140845,-47.58620689655172,8.55940688590955
-88.73239436619718,-47.58620689655172,7.12169051976814
-83.6619718309859,-47.58620689655172,7.283886287934626
-78.59154929577464,-47.58620689655172,6.694154790854952
-73.52112676056338,-47.58620689655172,7.620314713718524
-68.4507042253521,-47.58620689655172,7.034269040379966
-63.38028169014083,-47.58620689655172,7.558130462384299
-58.30985915492957,-47.58620689655172,7.087918047809399
-53.239436619718305,-47.58620689655172,7.985950535442832
-48.16901408450704,-47.58620689655172,7.831033353455117
-43.098591549295776,-47.58620689655172,7.796299034675197
-38.02816901408448,-47.58620689655172,8.65120172057097
-32.95774647887322,-47.58620689655172,8.083075877532265
-27.887323943661954,-47.58620689655172,7.690127289219866
-22.81690140845069,-47.58620689655172,7.896366352875617
-17.746478873239425,-47.58620689655172,7.016190133581273
-12.676056338028161,-47.58620689655172,7.946453188429569
-7.605633802816897,-47.58620689655172,7.458327858382747
-2.535211267605632,-47.58620689655172,7.104884658133847
2.535211267605632,-47.58620689655172,7.439405071607904
7.605633802816925,-47.58620689655172,6.561863673869577
12.67605633802819,-47.58620689655172,7.903182553757647
17.746478873239454,-47.58620689655172,7.262028102514736
22.81690140845072,-47.58620689655172,7.315840920178854
27.887323943661983,-47.58620689655172,7.471604422267214
32.95774647887325,-47.58620689655172,6.868564850477806
38.02816901408451,-47.58620689655172,7.762135007413465
43.098591549295804,-47.58620689655172,6.7093447231879955
48.16901408450707,-47.58620689655172,7.159408641069206
53.23943661971833,-47.58620689655172,7.276560655693418
58.3098591549296,-47.58620689655172,7.440292814739255
63.38028169014086,-47.58620689655172,7.976189518133917
68.45070422535213,-47.58620689655172,7.558988812526047
73.52112676056339,-47.58620689655172,6.717016181935652
78.59154929577466,-47.58620689655172,6.838471602673034
83.66197183098592,-47.58620689655172,8.08023669561381
88.73239436619718,-47.58620689655172,6.644108492812739
93.80281690140845,-47.58620689655172,7.282386655287545
98.87323943661971,-47.58620689655172,6.954046985122609
103.94366197183103,-47.58620689655172,7.958715794435265
109.0140845070423,-47.58620689655172,6.999951399466506
114.08450704225356,-47.58620689655172,6.75527302043066
119.15492957746483,-47.58620689655172,7.432630753168934
124.22535211267609,-47.58620689655172,7.764499218150611
129.29577464788736,-47.58620689655172,6.7928663013095285
134.36619718309862,-47.58620689655172,8.04699723676316
139.43661971830988,-47.58620689655172,7.825263726234304
144.50704225352115,-47.58620689655172,7.678964256812651
149.5774647887324,-47.58620689655172,7.7567698135749295
154.64788732394368,-47.58620689655172,8.25639515055594
159.71830985915494,-47.58620689655172,7.561397902199761
164.7887323943662,-47.58620689655172,6.7775628749650165
169.85915492957747,-47.58620689655172,7.969899410688776
174.92957746478874,-47.58620689655172,7.202354539837699
180.0,-47.58620689655172,7.020325330706467
-180.0,-43.44827586206897,6.870361701858912
-174.92957746478874,-43.44827586206897,7.011503028360091
-169.85915492957747,-43.44827586206897,6.927012866239667
-164.7887323943662,-43.44827586206897,7.308171799765981
-159.71830985915494,-43.44827586206897,6.6780671158016744
-154.64788732394365,-43.44827586206897,6.994036864224314
-149.57746478873239,-43.44827586206897,6.470505786407827
-144.50704225352112,-43.44827586206897,7.460906618424112
-139.43661971830986,-43.44827586206897,7.307177168155347
-134.3661971830986,-43.44827586206897,7.071523653916496
-129.29577464788733,-43.44827586206897,7.476294009240745
-124.22535211267605,-43.44827586206897,8.294023663509071
-119.15492957746478,-43.44827586206897,6.6552653790567415
-114.08450704225352,-43.44827586206897,7.807008574183782
-109.01408450704224,-43.44827586206897,7.193710697395267
-103.94366197183098,-43.44827586206897,7.796857273294908
-98.87323943661971,-43.44827586206897,7.151048896146271
-93.80281690140845,-43.44827586206897,6.963392125749843
-88.73239436619718,-43.44827586206897,7.812457800429922
-83.6619718309859,-43.44827586206897,6.903399032795744
-78.59154929577464,-43.44827586206897,7.824462486903903
-73.52112676056338,-43.44827586206897,7.2605092240908045
-68.4507042253521,-43.44827586206897,7.6959651345605335
-63.38028169014083,-43.44827586206897,7.049573798906925
-58.30985915492957,-43.44827586206897,8.043676501579935
-53.239436619718305,-43.44827586206897,7.404580990605778
-48.16901408450704,-43.44827586206897,7.608430206379585
-43.098591549295776,-43.44827586206897,7.0085389381918235
-38.02816901408448,-43.44827586206897,7.367797746841504
-32.95774647887322,-43.44827586206897,6.318386801706528
-27.887323943661954,-43.44827586206897,6.940830043951244
-22.81690140845069,-43.44827586206897,6.824733639498331
-17.746478873239425,-43.44827586206897,7.380757509596442
-12.676056338028161,-43.44827586206897,7.178997188558138
-7.605633802816897,-43.44827586206897,7.938260707090405
-2.535211267605632,-43.44827586206897,7.5045664470984885
2.535211267605632,-43.44827586206897,7.514220015753164
7.605633802816925,-43.44827586206897,6.905470287082259
12.67605633802819,-43.44827586206897,7.639437587081619
17.746478873239454,-43.44827586206897,7.282409309891861
22.81690140845072,-43.44827586206897,7.800276086941115
27.887323943661983,-43.44827586206897,7.542411857194319
32.95774647887325,-43.44827586206897,6.708803935065939
38.02816901408451,-43.44827586206897,6.911356735595288
43.098591549295804,-43.44827586206897,7.94750091251706
48.16901408450707,-43.44827586206897,6.144386275363316
53.23943661971833,-43.44827586206897,7.822660842885263
58.3098591549296,-43.44827586206897,7.114274041996676
63.38028169014086,-43.44827586206897,6.613600433227191
68.45070422535213,-43.44827586206897,7.6928767004835255
73.52112676056339,-43.44827586206897,7.543702365355591
78.59154929577466,-43.44827586206897,7.148717745268235
83.66197183098592,-43.44827586206897,7.157676769194854
88.73239436619718,-43.44827586206897,6.9001970229780225
93.80281690140845,-43.44827586206897,7.185155274252746
98.87323943661971,-43.44827586206897,7.735103681825453
103.94366197183103,-43.44827586206897,7.62963955654029
109.0140845070423,-43.44827586206897,7.763618169944504
114.08450704225356,-43.44827586206897,7.680110274905568
119.15492957746483,-43.44827586206897,7.538135895377281
124.22535211267609,-43.44827586206897,7.23903571912854
129.29577464788736,-43.44827586206897,7.513484712213081
134.36619718309862,-43.44827586206897,6.837836797458609
139.43661971830988,-43.44827586206897,6.916675188231817
144.50704225352115,-43.44827586206897,7.4165613335012255
149.5774647887324,-43.44827586206897,7.729033055307463
154.64788732394368,-43.44827586206897,7.152753370617317
159.71830985915494,-43.44827586206897,8.07585993762323
164.7887323943662,-43.44827586206897,6.583655818984921
169.85915492957747,-43.44827586206897,7.261212897772561
174.92957746478874,-43.44827586206897,7.436027488937096
180.0,-43.44827586206897,6.8734833790112635
-180.0,-39.310344827586206,7.038736688384328
-174.92957746478874,-39.310344827586206,7.396034454346964
-169.85915492957747,-39.310344827586206,7.1655893202985
-164.7887323943662,-39.310344827586206,6.9526482758456725
-159.71830985915494,-39.310344827586206,8.078530033149157
-154.64788732394365,-39.310344827586206,6.136548346512901
-149.57746478873239,-39.310344827586206,7.558512696918595
-144.50704225352112,-39.310344827586206,7.158962774356948
-139.43661971830986,-39.310344827586206,6.1890793037818685
-134.3661971830986,-39.310344827586206,6.850045821035715
-129.29577464788733,-39.310344827586206,6.548848941600091
-124.22535211267605,-39.310344827586206,6.745139050798022
-119.15492957746478,-39.310344827586206,7.019382519019533
-114.08450704225352,-39.310344827586206,6.903955772920834
-109.01408450704224,-39.310344827586206,6.435480549740307
-103.94366197183098,-39.310344827586206,6.775211575836037
-98.87323943661971,-39.310344827586206,6.7092219039146075
-93.80281690140845,-39.310344827586206,6.305080476792929
-88.73239436619718,-39.310344827586206,6.565303350541717
-83.6619718309859,-39.310344827586206,6.375146214159723
-78.59154929577464,-39.310344827586206,7.536541805517031
-73.52112676056338,-39.310344827586206,7.0851703196832245
-68.4507042253521,-39.310344827586206,6.844430378703035
-63.38028169014083,-39.310344827586206,6.879873318173024
-58.30985915492957,-39.310344827586206,7.6516254905872625
-53.239436619718305,-39.310344827586206,7.4467801806214124
-48.16901408450704,-39.310344827586206,7.157241162866093
-43.098591549295776,-39.310344827586206,6.575872754166595
-38.02816901408448,-39.310344827586206,7.429096243957974
-32.95774647887322,-39.310344827586206,7.315371895207692
-27.887323943661954,-39.310344827586206,7.026059654373557
-22.81690140845069,-39.310344827586206,5.9534477026981785
-17.746478873239425,-39.310344827586206,6.833455132914475
-12.676056338028161,-39.310344827586206,7.094674199524701
-7.605633802816897,-39.310344827586206,6.567284510345598
-2.535211267605632,-39.310344827586206,7.137558971389307
2.535211267605632,-39.310344827586206,7.690720664250793
7.605633802816925,-39.310344827586206,6.741457973042584
12.67605633802819,-39.310344827586206,7.28998526783271
17.746478873239454,-39.310344827586206,7.216780260529196
22.81690140845072,-39.310344827586206,6.698395010661393
27.887323943661983,-39.310344827586206,7.157521203954439
32.95774647887325,-39.310344827586206,6.769525453549687
38.02816901408451,-39.310344827586206,6.778042814902832
43.098591549295804,-39.310344827586206,5.986764907753846
48.16901408450707,-39.310344827586206,6.515827802955163
53.23943661971833,-39.310344827586206,7.189798159700413
58.3098591549296,-39.310344827586206,7.591776856112972
63.38028169014086,-39.310344827586206,7.489005637148626
68.45070422535213,-39.310344827586206,8.456484385168306
73.52112676056339,-39.310344827586206,6.99285375682266
78.59154929577466,-39.310344827586206,7.089659977700297
83.66197183098592,-39.310344827586206,6.7317986218517145
88.73239436619718,-39.310344827586206,7.981637760393444
93.80281690140845,-39.310344827586206,6.457861869230022
98.87323943661971,-39.310344827586206,7.462438384204763
103.94366197183103,-39.310344827586206,6.463515854198653
109.0140845070423,-39.310344827586206,7.305227779245764
114.08450704225356,-39.310344827586206,6.570096299659663
119.15492957746483,-39.310344827586206,6.311186533860989
124.22535211267609,-39.310344827586206,6.598248239649809
129.29577464788736,-39.310344827586206,6.752971907896165
134.36619718309862,-39.310344827586206,7.841200783353779
139.43661971830988,-39.310344827586206,7.177824462529622
144.50704225352115,-39.310344827586206,7.131716317165883
149.5774647887324,-39.310344827586206,7.003211841886728
154.64788732394368,-39.310344827586206,8.819079230364078
159.71830985915494,-39.310344827586206,6.7548866441967474
164.7887323943662,-39.310344827586206,7.163481277847055
169.85915492957747,-39.310344827586206,7.239841873562852
174.92957746478874,-39.310344827586206,6.756271442315853
180.0,-39.310344827586206,8.190557550109743
-180.0,-35.172413793103445,6.5817399709789655
-174.92957746478874,-35.172413793103445,6.632749777865765
-169.85915492957747,-35.172413793103445,7.095907385003432
-164.7887323943662,-35.172413793103445,7.344606293172564
-159.71830985915494,-35.172413793103445,5.929447160576977
-154.64788732394365,-35.172413793103445,6.773694179815688
-149.57746478873239,-35.172413793103445,6.71499269370174
-144.50704225352112,-35.172413793103445,7.3806976696084705
-139.43661971830986,-35.172413793103445,7.120376976346597
-134.3661971830986,-35.172413793103445,7.249063750497807
-129.29577464788733,-35.172413793103445,6.199785551722774
-124.22535211267605,-35.172413793103445,6.977617824325593
-119.15492957746478,-35.172413793103445,6.188108783618167
-114.08450704225352,-35.172413793103445,7.333959591795124
-109.01408450704224,-35.172413793103445,6.55074706790411
-103.94366197183098,-35.172413793103445,7.115516345649621
-98.87323943661971,-35.172413793103445,6.1610472040244995
-93.80281690140845,-35.172413793103445,6.306600416063656
-88.73239436619718,-35.172413793103445,6.712485682331369
-83.6619718309859,-35.172413793103445,7.093065322327501
-78.59154929577464,-35.172413793103445,6.2814660758490835
-73.52112676056338,-35.172413793103445,6.626661774789694
-68.4507042253521,-35.172413793103445,6.915418655409052
-63.38028169014083,-35.172413793103445,6.71756670378052
-58.30985915492957,-35.172413793103445,6.358357644632885
-53.239436619718305,-35.172413793103445,6.806118073126387
-48.16901408450704,-35.172413793103445,6.427897590353314
-43.098591549295776,-35.172413793103445,6.383643222112054
-38.02816901408448,-35.172413793103445,6.948411873305839
-32.95774647887322,-35.172413793103445,6.023996734557928
-27.887323943661954,-35.172413793103445,6.479826894010393
-22.81690140845069,-35.172413793103445,6.872292393850005
-17.746478873239425,-35.172413793103445,6.12835475010667
-12.676056338028161,-35.172413793103445,6.977970866098801
-7.605633802816897,-35.172413793103445,6.891993403192223
-2.535211267605632,-35.172413793103445,7.054129969577068
2.535211267605632,-35.172413793103445,6.471707133975484
7.605633802816925,-35.172413793103445,7.342549986694082
12.67605633802819,-35.172413793103445,5.968748909972039
17.746478873239454,-35.172413793103445,7.369485654531547
22.81690140845072,-35.172413793103445,7.335740094160144
27.887323943661983,-35.172413793103445,7.301471966170836
32.95774647887325,-35.172413793103445,5.594089220761542
38.02816901408451,-35.172413793103445,7.515737994130162
43.098591549295804,-35.172413793103445,6.615802015969914
48.16901408450707,-35.172413793103445,6.246018444985347
53.23943661971833,-35.172413793103445,7.354920624945958
58.3098591549296,-35.172413793103445,6.9097150547450825
63.38028169014086,-35.172413793103445,6.765195633600293
68.45070422535213,-35.172413793103445,7.57422735502324
73.52112676056339,-35.172413793103445,6.660502144932736
78.59154929577466,-35.172413793103445,6.4393203725394255
83.66197183098592,-35.172413793103445,7.112129539344887
88.73239436619718,-35.172413793103445,6.664723042838104
93.80281690140845,-35.172413793103445,7.005530758729913
98.87323943661971,-35.172413793103445,7.252526766299063
103.94366197183103,-35.172413793103445,6.566117673514615
109.0140845070423,-35.172413793103445,6.421737629153783
114.08450704225356,-35.172413793103445,6.588110826050057
119.15492957746483,-35.172413793103445,7.5643242533279675
124.22535211267609,-35.172413793103445,6.403887220091716
129.29577464788736,-35.172413793103445,6.374135509668295
134.36619718309862,-35.172413793103445,6.383014567244934
139.43661971830988,-35.172413793103445,6.645355251897058
144.50704225352115,-35.172413793103445,7.143313775828207
149.5774647887324,-35.172413793103445,7.340447694701995
154.64788732394368,-35.172413793103445,6.88141533100413
159.71830985915494,-35.172413793103445,7.568592568047593
164.7887323943662,-35.172413793103445,6.417071905765581
169.85915492957747,-35.172413793103445,7.127926145537228
174.92957746478874,-35.172413793103445,6.756064768673355
180.0,-35.172413793103445,6.862790959264139
-180.0,-31.034482758620687,6.851538523703011
-174.92957746478874,-31.034482758620687,7.2790095709046705
-169.85915492957747,-31.034482758620687,5.960360302106173
-164.7887323943662,-31.034482758620687,6.175565805684715
-159.71830985915494,-31.034482758620687,7.065903006212355
-154.64788732394365,-31.034482758620687,6.877893810293766
-149.57746478873239,-31.034482758620687,6.296715844797391
-144.50704225352112,-31.034482758620687,7.220825956317254
-139.43661971830986,-31.034482758620687,5.8563548381770785
-134.3661971830986,-31.034482758620687,5.953376590824913
-129.29577464788733,-31.034482758620687,6.965481947281215
-124.22535211267605,-31.034482758620687,5.631239399629075
-119.15492957746478,-31.034482758620687,7.291857058576522
-114.08450704225352,-31.034482758620687,6.735975870690524
-109.01408450704224,-31.034482758620687,6.449749740100138
-103.94366197183098,-31.034482758620687,6.547723013635851
-98.87323943661971,-31.034482758620687,6.726718308009302
-93.80281690140845,-31.034482758620687,6.930222529543001
-88.73239436619718,-31.034482758620687,6.464041418508265
-83.6619718309859,-31.034482758620687,6.144589399202113
-78.59154929577464,-31.034482758620687,6.096905521387417
-73.52112676056338,-31.034482758620687,6.356869779673971
-68.4507042253521,-31.034482758620687,6.714789197666281
-63.38028169014083,-31.034482758620687,7.190457848753424
-58.30985915492957,-31.034482758620687,5.605110708242956
-53.239436619718305,-31.034482758620687,6.884576125159367
-48.16901408450704,-31.034482758620687,7.261682741546247
-43.098591549295776,-31.034482758620687,6.509078118780818
-38.02816901408448,-31.034482758620687,6.424032266488167
-32.95774647887322,-31.034482758620687,5.858863871381841
-27.887323943661954,-31.034482758620687,7.210289218418667
-22.81690140845069,-31.034482758620687,6.149439105231639
-17.746478873239425,-31.034482758620687,6.817772479834321
-12.676056338028161,-31.034482758620687,7.372312915162235
-7.605633802816897,-31.034482758620687,6.861329138087779
-2.535211267605632,-31.034482758620687,6.681706212491439
2.535211267605632,-31.034482758620687,7.238564811515481
7.605633802816925,-31.034482758620687,5.689731197853517
12.67605633802819,-31.034482758620687,6.612843607803335
17.746478873239454,-31.034482758620687,6.098151777780977
22.81690140845072,-31.034482758620687,7.072587184162256
27.887323943661983,-31.034482758620687,5.35141674314897
32.95774647887325,-31.034482758620687,6.559810851658422
38.02816901408451,-31.034482758620687,6.235470283145035
43.098591549295804,-31.034482758620687,7.231209785923845
48.16901408450707,-31.034482758620687,6.453847289354958
53.23943661971833,-31.034482758620687,6.304972061563207
58.3098591549296,-31.034482758620687,6.5486964173118185
63.38028169014086,-31.034482758620687,6.433050989542698
68.45070422535213,-31.034482758620687,6.691330345685678
73.52112676056339,-31.034482758620687,7.616843013798692
78.59154929577466,-31.034482758620687,5.724244618643233
83.66197183098592,-31.034482758620687,6.24065087368861
88.73239436619718,-31.034482758620687,6.704036403826819
93.80281690140845,-31.034482758620687,5.697035424282547
